id_curriculo_componente;id_curriculo;id_componente_curricular;semestre_oferta;tipo_vinculo_componente;nivel_ensino;id_componente;tipo_componente;codigo;nivel;nome;unidade_responsavel;ch_teorico;ch_pratico;ch_estagio;ch_total;ch_dedicada_docente;ch_ead;cr_max_ead;permite_horario_flexivel;qtd_unidades;procedimentos_avaliacao;equivalencia;pre_requisito;co_requisito;ementa;bibliografia;objetivos;conteudo;competencias_habilidades;referencias;ano_programa;periodo_programa;modalidade;curso_componente;relacao_BES;relacao_BCC;relacao_BTI_L;relacao_BIA
133798004;133797961;2054929;0;OPTATIVO;GRADUAÇÃO;2054929;DISCIPLINA;DIM0530;G;DESENVOLVIMENTO DE JOGOS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;;( DIM0111 ) ;;Animação baseada em sprites. Gestão de telas 2D. Técnicas de IA em jogos. Algoritmos de navegação. Com-portamentos de navegação. Planejamento indivual de NPCs. Estratégias coletivas. Técnicas de visualização em ambientes fechados (indoor). Técnicas de visualização em ambientes abertoos (outdoor). BSPs, portais, quadtrees e BTTs. Geomipmapping.;;Animação baseada em sprites. Gestão de telas 2D. Técnicas de IA em jogos. Algoritmos de navegação. Com-portamentos de navegação. Planejamento indivual de NPCs. Estratégias coletivas. Técnicas de visualização em ambientes fechados (indoor). Técnicas de visualização em ambientes abertoos (outdoor). BSPs, portais, quadtrees e BTTs. Geomipmapping.;Animação baseada em sprites. Gestão de telas 2D. Técnicas de IA em jogos. Algoritmos de navegação. Com-portamentos de navegação. Planejamento indivual de NPCs. Estratégias coletivas. Técnicas de visualização em ambientes fechados (indoor). Técnicas de visualização em ambientes abertoos (outdoor). BSPs, portais, quadtrees e BTTs. Geomipmapping.;Animação baseada em sprites. Gestão de telas 2D. Técnicas de IA em jogos. Algoritmos de navegação. Com-portamentos de navegação. Planejamento indivual de NPCs. Estratégias coletivas. Técnicas de visualização em ambientes fechados (indoor). Técnicas de visualização em ambientes abertoos (outdoor). BSPs, portais, quadtrees e BTTs. Geomipmapping.;;2014;1;Presencial;;naodefinido;naodefinido;optativa;optativa
133795025;133795010;26918;0;OPTATIVO;GRADUAÇÃO;26918;DISCIPLINA;DIM0093;G;TOPICOS ESPECIAIS EM COMPUTACAO IV;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;30;0;0;30;0;0;20;true;3;;;;;"Este componente cobre temas de Computação não contemplados em
outros componentes curriculares, podendo variar a cada oferta de turma.
A área de Computação é extremamente dinâmica e requer que, além de
um conjunto fixo de componentes obrigatórios e optativos com ementa
pré-definida, se tenha a flexibilidade de oferecer ao aluno exposição a
temas inovadores e de tendências atuais que, mais tarde, após algum
amadurecimento, podem vir a ser introduzidos como componentes
optativos. Para permitir que o aluno participe de turmas de diferentes
temas, no mesmo ou em diferentes semestres, é necessário termos um
conjunto de códigos para que temas diferentes sejam oferecidos com
códigos diferentes pela coordenação do curso de forma rotativa ao longo
do tempo. Este é o quarto componente de 30 horas-aula desta sequência.";;O Programa será adicionado posteriormente;O Programa será adicionado posteriormente;O Programa será adicionado posteriormente;;2016;1;Presencial;;optativa;optativa;optativa;naodefinido
133795234;133795010;66437;3;OBRIGATÓRIO;GRADUAÇÃO;66437;MÓDULO;IMD0121;G;ARQUITETURA DE COMPUTADORES;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;DIM0058 OU DIM0431 OU DCA0104 OU DCA0404 OU IMD0041 OU IMD0021 OU DIM0127 ;IMD0012 OU DIM0118 OU IMD1012 OU DIM0133 OU DCA1202 OU DIM0151 ;;"1. Sistemas de numeração
    1.1 Aritmética binária
2. Álgebra Booleana
    2.1 expressões booleanas
    2.2 forma soma de produtos
    2.3 simplificação
    2.4 mapa de karnaugh
3. Conceitos sobre circuitos
    3.1 combinacionais e sequenciais
4. Modelos didáticos de processadores
    4.1 organização e arquitetura
    4.2 conjunto de instruções
    4.3 modos de end. de operandos
    4.4 modos de execução de instruções
5. Hierarquia de Memória
    5.1 principal
    5.2 cache
    5.3 virtual
6. Barramento
7. Sistemas de Entrada/Saída
8. Estrutura de Software
    8.1 Linguagem de programação, compilador, interpretador, assembler, linker, loader, controle de fluxo
    8.2 Linguagem Assembly

";;Apresentar ao aluno conceitos fundamentais da estrutura de um sistema computacional. Reforçar o entendimento e dar suporte aos conceitos que tem base na arquitetura e organização computacional que também podem ser utilizados em outros ramos da computação.;"Sistemas de Numeração: Aritmética Binária (soma, subtração e multiplicação).
Álgebra Booleana: Expressões booleanas, forma soma de produtos, forma produto de somas, simplificação, mapa de Karnaugh.
Conceitos sobre circuitos lógicos combinacionais e sequenciais: portas lógicas básicas (AND, OR, NOT, NAND, NOR, XOR, XNOR), flip-flop (SR, JK) e contador assíncrono.
Arquiteturas de computadores: Von Neumann e Harvard, execução de instruções.
Modelos didáticos de processadores: conjunto de instruções, modos de endereçamento, modo de execução de instruções.
Hierarquia de memória: principal, cache, virtual, princípio da localidade, estratégia de gravação na memória.
Barramento e Entrada/Saída: controlador, portas, modo de transmissão serial e paralelo, pooling, interrupções, DMA e arbitragem.
Estrutura de Software: linguagem assembly e instruções básicas; conceitos de compilador, interpretador, assembler, linker, loader e controle de fluxo.";;;2024;2;Presencial;;equivalente;equivalente;obrigatoria;obrigatoria
139932352;134044403;70885;0;OPTATIVO;GRADUAÇÃO;70885;MÓDULO;IMD1108;G;VISÃO COMPUTACIONAL;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;DIM0141 ;;;Representação de Imagens. Operadores Pontuais, Filtragem e Equalização de Histogramas. Processamento de Imagens no Domínio da Frequência. Pirâmides e Processamento Multiescala. Template Matching. Features. Motion. Cores. Geometria em Visão Computacional (câmera pin-hole, perspectiva, calibração, visão estéreo, registro de imagens, reconstrução 3D). Detecção de objetos. Reconhecimento de objetos.;;;;;;;;Presencial;;optativaNova;equivalente;optativa;obrigatoria
181665811;181661632;80621;2;OBRIGATÓRIO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134044644;134044403;55027;4;OBRIGATÓRIO;GRADUAÇÃO;55027;MÓDULO;IMD0040;G;LINGUAGEM DE PROGRAMAÇÃO II;INSTITUTO METROPOLE DIGITAL;0;60;0;60;0;0;20;false;3;;( DIM0111 ) OU ( IMD0035 ) OU ( DIM0116 ) ;( IMD0030 OU DIM0120 OU DIM0176 ) ;;"	Introdução a Programação Orientada a Objetos
	Classes e Objetos. Atributos e Métodos.
	Alocação dinâmica e coletor de lixo.
	Composição. Encapsulamento. Herança.
	Classes abstratas e interfaces.
	Modularização.
	Tratamento de Exceções.
	Classes Genéricas.
	Anotações.
	Depuração e Profiling 
	Aplicações em estruturas e algoritmos presentes em EDB2
";;"Apresentar ao aluno os princípios de programação orientada a objetos, assim como uma linguagem de programação de alto-nível orientada a objetos.
Apresentar ferramentas e técnicas de desenvolvimento orientado a objetos.
";"Introdução a OO (objetos e classes, atributos e métodos)
Interação entre objetos
Agrupando objetos
Comportamento mais sofisticado
Objetos bem-comportados (teste de software)
Design de Classes (responsabilidade, acoplamento, coesão, refatoração)
Herança e Polimorfismo
Interfaces e classes abstratas
Tratando erros
Ferramentas de Desenvolvimento (IDE Eclipse)
Design de aplicações (padrões de projeto)
Desenvolvimento de projeto.";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;equivalente;obrigatoria;naodefinido
181665988;181661632;80410;4;OBRIGATÓRIO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136481381;136481372;52136;0;OPTATIVO;GRADUAÇÃO;52136;DISCIPLINA;TAD0048;G;CIÊNCIA DO SOLO;ESCOLA AGRÍCOLA DE JUNDIAÍ;30;15;0;45;0;0;20;false;3;;;;;"Fertilidade do solo: Características químicas do solo; Calagem do solo; Correção de
solos alcalinos; Adubos e Adubação; Características físicas do solo; Avaliação da
fertilidade do solo; Equipamentos utilizados em análises químicas e físicas do solo;
Aulas práticas com análises químicas e físicas em laboratório; Utilização de softwares relacionados a análises químicas e físicas do solo. Erosão do solo; Práticas conservacionistas do solo; Utilização de softwares relacionados a técnicas de conservação do solo. Classificação do solo: Conceito e origem do solo; Intemperismo; Fatores de formação dos solos, Processos de formação do solo, Atributos diagnósticos do solo; Perfil do solo; Horizontes diagnósticos do solo; Classificação dos principais solos do Brasil; Classificação da capacidade de uso das terras; Aulas práticas de campo.";;;;;;;;Presencial;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;naodefinido;naodefinido;naodefinido;naodefinido
134044614;134044403;62886;0;OPTATIVO;GRADUAÇÃO;62886;MÓDULO;IMD0702;G;SERVIÇOS DE REDE E TRANSPORTE;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;;;"Camadas de rede e transporte da arquitetura TCP/IP. serviços básicos e aplicações; protocolos da camada de rede (IPv4, IPv6, ARP, ICMP, IGMP, e NDP); tradução de endereços NAT e PAT; roteamento IP estático e dinâmico (RIP, OSPF e BGP); protocolos de transporte (TCP e UDP);";;A definir;"Camadas de rede e transporte da arquitetura TCP/IP. serviços básicos e aplicações; protocolos da camada de rede (IPv4, IPv6, ARP, ICMP, IGMP, e NDP); tradução de endereços NAT e PAT; roteamento IP estático e dinâmico (RIP, OSPF e BGP); protocolos de transporte (TCP e UDP);";;;2019;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133795222;133795010;66441;1;OBRIGATÓRIO;GRADUAÇÃO;66441;MÓDULO;IMD1001;G;MATEMÁTICA ELEMENTAR;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;IMD0019 ;;;"1. Álgebra elementar:
	Relações de conjuntos;
	O conjunto R;
	Potenciação;
	Polinômios;
	Fatoração;
	Equações lineares e quadráticas;
	Inequações e valores absolutos.
2. Funções e gráficos:
	Conceitos sobre funções;
	Coordenadas em um plano cartesiano;
	Função afim;
	Função exponencial e logarítmica;
	Funções trigonométricas;
	Propriedades de funções e seus gráficos;
	Funções compostas e inversas.
3. Tópicos especiais:
	Números complexos;
	Progressão aritmética e geométrica;
Indução matemática.

";;.;.;;;2024;2;Presencial;;equivalente;equivalente;obrigatoria;naodefinido
133795121;133795010;61114;0;OPTATIVO;GRADUAÇÃO;61114;MÓDULO;IMD0265;G;TÓPICOS ESPECIAIS EM BIOINFORMÁTICA F;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;A definir.;;.;.;;;2024;1;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
133804383;133804382;2041507;0;OPTATIVO;GRADUAÇÃO;2041507;DISCIPLINA;ADM0065;G;RESPONSABILIDADE SOCIOAMBIENTAL;DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD;30;0;0;30;0;0;20;false;3;;( ADM0516 ) OU ( APS1004 ) ;;;"A  evolução da consciência ambiental. Novos padrões ambientais. Economia ambiental e aspectos regionais do meio ambiente no Brasil. Valoração ambiental e instrumentos econômicos para a gestão ambiental. Sistemas de gestão ambiental. Fundamentos de  ecologia: princípios e conceitos. O meio ambiente como campo de conflitos sociais na defesa dos interesses difusos; as questões ambientais globais e acordos internacionais. O desenvolvimento sustentável: concepções e conceitos. As dimensões e os desafios do desenvolvimento sustentável. Agenda de desenvolvimento sustentável: agenda 21.";;"1°. Desenvolver uma compreensão do processo histórico que propiciou o surgimento da Responsabilidade Social nas organizações;
2°. Desenvolver uma compreensão do processo histórico que propiciou o surgimento da Sustentabilidade Ambiental nas organizações;
3°. Compreender o esforço que o homem está fazendo para a preservação do planeta em termos ambien-tais;
4°.propiciar a reflexão como cidadãos sobrea responsabilidade social e Ambiental, tanto pelo cidadão, como pelo estado como organização maior.
5°. Desenvolver senso critico na compreensão do avanço científico e tecnológico e o paradoxo da agres-são ao meio ambiente de forma multidimensional.
";"1. Responsabilidade Social
1.1. Conceitos de Responsabilidade Social;
1.2. Entidades do terceiro setor;
1.3. Formas de atuação;
1.4. Programas sociais para empresas;
1.5. Gestão da responsabilidade social;
1.6. Elaboração do plano de responsabilidade social;
1.7. Auditoria social e indicadores;
1.8. Primeiros passos para implantação da Responsabilidade Social Empresarial;
1.9. Depoimento Empresarial.

2. Responsabilidade Ambiental
2.1. As causas e os efeitos dos atuais problemas ambientais;
2.2. Desenvolvimento Sustentável;
2.3. Legislação Ambiental;
2.4. Poluição da Água;
2.5. Poluição do Solo;
2.6. Poluição do Ar;
2.7. Poluição do Ar;
2.8. Estudos de Impactos Ambientais (EIA-RIMA);
2.9. Sistema de Gestão Ambiental (SGA);
2.10. Custos Ambientais;
2.11. Cases empresariais.

3. Visão de mundo Socioambiental
3.1. Ecossistemas. Aquecimento Global.
3.2. A natureza e o comportamento dos Sistemas Naturais.
3.3. Objetivos de Desenvolvimento do século XXI.
3.4. Reversão de tendências.
3.5. Sustentabilidade.
3.6. Responsabilidade organizacional.
3.7. Marketing Sustentável.
3.8. Educação Ambiental para um cidadão global.
3.9. Teoria do caos na compreensão da mudança climática universal.

";;;2019;1;Presencial;;optativa;naodefinido;optativa;optativa
137397984;134044403;69601;0;OPTATIVO;GRADUAÇÃO;69601;MÓDULO;IMD0607;G;MODELAGEM E SIMULAÇÃO COMPUTACIONAL;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;;;"1.	Filosofia da ciência e princípios teóricos de modelagem e simulação;
2.	Princípios de metodologia científica;
3.	Princípios teóricos de sistemas complexos;
4.	Granularidade na análise de sistemas;
5.	Aspectos de cálculo numérico aplicado a simulação computacional;
6.	Modelagem baseada em eventos;
7.	Modelos de sistemas dinâmicos lineares e não-lineares;
8.	Modelagem baseada em agentes;
9.	Modelagem estrutural;
10.	Modelos determinísticos e estocásticos;
11.	Exemplos de aplicações práticas de modelagem e simulação computacional; 
12.	Projeto de modelagem e simulação computacional.";;Introduzir aos alunos os conceitos e técnicas de modelagem e simulação computacional.;"""1.	Filosofia da ciência e princípios teóricos de modelagem e simulação; 
2.	Princípios de metodologia científica; 
3. Princípios teóricos de sistemas complexos; 
4.	Granularidade na análise de sistemas; 
5.	Aspectos de cálculo numérico aplicado a simulação computacional; 
6.	Modelagem baseada em eventos; 
7.	Modelos de sistemas dinâmicos lineares e não-lineares; 
8.	Modelagem baseada em agentes; 
9.	Modelagem estrutural; 
10.	Modelos determinísticos e estocásticos; 
11.	Exemplos de aplicações práticas de modelagem e simulação computacional; 
12.	Projeto de modelagem e simulação computacional.""";;;2023;2;Presencial;;naodefinido;optativa;optativa;naodefinido
133804538;133804382;55056;0;OPTATIVO;GRADUAÇÃO;55056;MÓDULO;IMD0518;G;FUNDAMENTOS PEDAGÓGICOS PARA A INFORMÁTICA EDUCACIONAL II;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;O impacto das TIC sobre a Educação e Socialização. O que torna o aprendizado eficaz: Variáveis relacionadas aos alunos, professores, disciplina e recursos tecnológicos. Metodologias de ensino-aprendizagem: aprendizagem baseada em problemas, métodos de caso, aprendizagem experiencial e pedagogia de projetos. A didática e prática educativa: planejamento, seleção e organização dos conteúdos, formulação de objetivos educacionais. Instrumentos avaliativos.;;"""* Analisar e refletir sobre os impactos das TDIC na Sociedade e suas influências na Educação;
* Relacionar variáveis ligadas ao ensino e à aprendizagem com TDIC;
* Descrever metodologias ativas e colaborativas que explorem TDIC;
* Definir aspectos da Didática necessários para o planejamento de práticas de ensino com auxílio de TDIC;
* Estabelecer critérios para avaliação da aprendizagem a partir de instrumentos avaliativos.""";O impacto das Tecnologias Digitais da Informação e Comunicação (TDIC) sobre a Educação e Socialização. O que torna o aprendizado eficaz: variáveis relacionadas aos alunos, professores, disciplina e recursos tecnológicos. Metodologias de ensino: aprendizagem baseada em problemas, estudos de caso, aprendizagem experiencial e pedagogia de projetos. Instrumentos avaliativos. A didática e a prática educativa: planejamento, seleção e organização dos conteúdos, formulação de objetivos educacionais.;;;2019;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
